CRASH DATE,CRASH TIME,BOROUGH,ZIP CODE,LATITUDE,LONGITUDE,LOCATION,ON STREET NAME,CROSS STREET NAME,OFF STREET NAME,NUMBER OF PERSONS INJURED,NUMBER OF PERSONS KILLED,NUMBER OF PEDESTRIANS INJURED,NUMBER OF PEDESTRIANS KILLED,NUMBER OF CYCLIST INJURED,NUMBER OF CYCLIST KILLED,NUMBER OF MOTORIST INJURED,NUMBER OF MOTORIST KILLED,CONTRIBUTING FACTOR VEHICLE 1,CONTRIBUTING FACTOR VEHICLE 2,CONTRIBUTING FACTOR VEHICLE 3,CONTRIBUTING FACTOR VEHICLE 4,CONTRIBUTING FACTOR VEHICLE 5,COLLISION_ID,VEHICLE TYPE CODE 1,VEHICLE TYPE CODE 2,VEHICLE TYPE CODE 3,VEHICLE TYPE CODE 4,VEHICLE TYPE CODE 5
05/18/2016,17:30,BROOKLYN,11207,40.65626,-73.89109,"(40.65626, -73.89109)",STANLEY AVENUE                  ,GEORGIA AVENUE,,0,0,0,0,0,0,0,0,Failure to Yield Right-of-Way,Unsafe Speed,,,,3450502,4 dr sedan,Station Wagon/Sport Utility Vehicle,,,
05/18/2016,0:00,QUEENS,11428,40.720375,-73.73226,"(40.720375, -73.73226)",JAMAICA AVENUE                  ,222 STREET,,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,Driver Inattention/Distraction,,,,3451515,4 dr sedan,4 dr sedan,,,
05/18/2016,9:36,BRONX,10451,,,,MAJOR DEEGAN EXPRESSWAY         ,EAST 138 STREET,,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,Driver Inattention/Distraction,,,,3448826,4 dr sedan,Station Wagon/Sport Utility Vehicle,,,
05/18/2016,7:22,MANHATTAN,10035,40.801342,-73.94598,"(40.801342, -73.94598)",EAST 117 STREET                 ,5 AVENUE,,0,0,0,0,0,0,0,0,Unspecified,,,,,3448581,4 dr sedan,,,,
05/18/2016,15:16,,,,,,,WEST 96 STREET,,0,0,0,0,0,0,0,0,Other Vehicular,Other Vehicular,,,,3448543,2 dr sedan,Station Wagon/Sport Utility Vehicle,,,
05/18/2016,9:07,,,40.697838,-73.97077,"(40.697838, -73.97077)",,,FLUSHING AVENUE                         ,2,0,0,0,2,0,0,0,Unspecified,Unspecified,Unspecified,,,3444489,Bike,FORKL,Bike,,
05/18/2016,18:48,MANHATTAN,10010,40.741615,-73.993744,"(40.741615, -73.993744)",AVENUE OF THE AMERICAS          ,WEST 21 STREET,,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,Driver Inattention/Distraction,,,,3447888,Taxi,4 dr sedan,,,
05/18/2016,15:10,QUEENS,11362,40.753445,-73.72694,"(40.753445, -73.72694)",MARATHON PARKWAY                ,CULLMAN AVENUE,,0,0,0,0,0,0,0,0,Traffic Control Disregarded,Unspecified,,,,3444569,4 dr sedan,4 dr sedan,,,
05/18/2016,22:30,QUEENS,11436,40.673298,-73.789894,"(40.673298, -73.789894)",ROCKAWAY BOULEVARD              ,148 STREET,,0,0,0,0,0,0,0,0,Driver Inexperience,Unspecified,,,,3452269,Bus,4 dr sedan,,,
05/18/2016,15:45,,,40.86558,-73.83685,"(40.86558, -73.83685)",E Gun Hill Rd                   ,,,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,3444713,Station Wagon/Sport Utility Vehicle,Station Wagon/Sport Utility Vehicle,,,
05/18/2016,11:25,QUEENS,11417,40.674557,-73.859604,"(40.674557, -73.859604)",NORTH CONDUIT AVENUE            ,SUTTER AVENUE,,1,0,0,0,0,0,1,0,Following Too Closely,Unspecified,,,,3451654,4 dr sedan,Dump,,,
05/18/2016,18:30,BRONX,10463,40.875294,-73.9088,"(40.875294, -73.9088)",,,5240      BROADWAY                      ,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,3444390,4 dr sedan,4 dr sedan,,,
05/18/2016,0:05,QUEENS,11423,40.709103,-73.77606,"(40.709103, -73.77606)",JAMAICA AVENUE                  ,184 STREET,,1,0,0,0,0,0,1,0,Unsafe Speed,Failure to Yield Right-of-Way,,,,3444121,4 dr sedan,4 dr sedan,,,
05/18/2016,18:15,MANHATTAN,10018,40.75604,-73.99066,"(40.75604, -73.99066)",,,620       8 AVENUE                      ,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,3444305,Bus,AMBUL,,,
05/18/2016,11:02,BROOKLYN,11220,40.637043,-74.007965,"(40.637043, -74.007965)",8 AVENUE                        ,57 STREET,,0,0,0,0,0,0,0,0,Failure to Yield Right-of-Way,Unspecified,,,,3450353,4 dr sedan,4 dr sedan,,,
05/18/2016,1:10,MANHATTAN,10017,40.75435,-73.97698,"(40.75435, -73.97698)",EAST 45 STREET                  ,VANDERBILT AVENUE,,0,0,0,0,0,0,0,0,Following Too Closely,Unspecified,,,,3448158,4 dr sedan,Station Wagon/Sport Utility Vehicle,,,
05/18/2016,12:15,MANHATTAN,10016,40.74196,-73.98085,"(40.74196, -73.98085)",E 28th St                       ,,,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,Driver Inattention/Distraction,,,,3444302,Station Wagon/Sport Utility Vehicle,Station Wagon/Sport Utility Vehicle,,,
05/18/2016,15:45,MANHATTAN,10025,40.794235,-73.962814,"(40.794235, -73.962814)",WEST 100 STREET                 ,CENTRAL PARK WEST,,0,0,0,0,0,0,0,0,Unsafe Speed,Unspecified,,,,3448542,2 dr sedan,Station Wagon/Sport Utility Vehicle,,,
05/18/2016,19:20,QUEENS,11414,40.66227,-73.84066,"(40.66227, -73.84066)",,,157-02    CROSS BAY BOULEVARD           ,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,Unspecified,,,,3444529,Station Wagon/Sport Utility Vehicle,2 dr sedan,,,
05/18/2016,3:01,MANHATTAN,10012,40.725082,-73.99534,"(40.725082, -73.99534)",EAST HOUSTON STREET             ,LAFAYETTE STREET,,0,0,0,0,0,0,0,0,Failure to Yield Right-of-Way,Failure to Yield Right-of-Way,,,,3447709,Taxi,4 dr sedan,,,
05/18/2016,18:55,MANHATTAN,10035,40.804375,-73.93742,"(40.804375, -73.93742)",LEXINGTON AVENUE                ,EAST 125 STREET,,1,0,0,0,0,0,1,0,Driver Inattention/Distraction,Driver Inattention/Distraction,,,,3448583,Station Wagon/Sport Utility Vehicle,Taxi,,,
05/18/2016,23:45,BROOKLYN,11229,40.600105,-73.93323,"(40.600105, -73.93323)",GERRITSEN AVENUE                ,AVENUE V,,0,0,0,0,0,0,0,0,Backing Unsafely,,,,,3449688,PK,,,,
05/18/2016,23:30,MANHATTAN,10019,40.76552,-73.98004,"(40.76552, -73.98004)",7 AVENUE                        ,WEST 57 STREET,,0,0,0,0,0,0,0,0,Turning Improperly,Unspecified,,,,3448187,4 dr sedan,Taxi,,,
05/18/2016,21:45,,,,,,ENTRANCE RAMP RFK BRIDGE        ,,,0,0,0,0,0,0,0,0,Traffic Control Disregarded,Unspecified,,,,3453025,2 dr sedan,4 dr sedan,,,
05/18/2016,13:00,,,40.62104,-74.03206,"(40.62104, -74.03206)",3 AVENUE                        ,90 STREET,,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,3444420,4 dr sedan,Van,,,
05/18/2016,16:10,MANHATTAN,10010,40.741615,-73.993744,"(40.741615, -73.993744)",AVENUE OF THE AMERICAS          ,WEST 21 STREET,,1,0,0,0,1,0,0,0,Driver Inattention/Distraction,Driver Inattention/Distraction,,,,3447886,Bus,Bike,,,
05/18/2016,10:12,,,,,,ROADWAY 1 LP 172MN              ,,,5,0,0,0,0,0,5,0,Following Too Closely,Unspecified,,,,3445220,Station Wagon/Sport Utility Vehicle,Van,,,
05/18/2016,13:45,MANHATTAN,10012,40.72032,-73.99404,"(40.72032, -73.99404)",DELANCEY STREET                 ,BOWERY,,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,Unspecified,,,,3447555,4 dr sedan,Taxi,,,
05/18/2016,16:40,STATEN ISLAND,10305,40.58657,-74.090675,"(40.58657, -74.090675)",SIMPSON STREET                  ,GARRETSON AVENUE,,0,0,0,0,0,0,0,0,Unspecified,,,,,3444613,4 dr sedan,Station Wagon/Sport Utility Vehicle,,,
05/18/2016,14:49,MANHATTAN,10029,40.7923,-73.95046,"(40.7923, -73.95046)",EAST 104 STREET                 ,MADISON AVENUE,,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,Unspecified,,,,3443785,Station Wagon/Sport Utility Vehicle,Station Wagon/Sport Utility Vehicle,,,
05/18/2016,10:20,BROOKLYN,11234,40.613945,-73.94222,"(40.613945, -73.94222)",AVENUE P                        ,EAST 31 STREET,,1,0,1,0,0,0,0,0,Unspecified,,,,,3449825,4 dr sedan,,,,
05/18/2016,16:15,,,40.877068,-73.906105,"(40.877068, -73.906105)",BROADWAY                        ,WEST 230 STREET,,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,Driver Inattention/Distraction,,,,3449521,4 dr sedan,4 dr sedan,,,
05/18/2016,15:00,QUEENS,11692,40.58947,-73.80105,"(40.58947, -73.80105)",,,207       BEACH 73 STREET               ,0,0,0,0,0,0,0,0,Unspecified,,,,,3444908,2 dr sedan,,,,
05/18/2016,12:52,BROOKLYN,11201,40.696033,-73.98453,"(40.696033, -73.98453)",TILLARY STREET                  ,FLATBUSH AVENUE EXTENSION,,0,0,0,0,0,0,0,0,Following Too Closely,Passing or Lane Usage Improper,,,,3450982,4 dr sedan,Sedan,,,
05/18/2016,8:20,MANHATTAN,10029,40.78775,-73.947464,"(40.78775, -73.947464)",3 AVENUE                        ,EAST 100 STREET,,0,0,0,0,0,0,0,0,Unspecified,,,,,3443782,4 dr sedan,,,,
05/18/2016,21:39,MANHATTAN,10012,40.726933,-73.99992,"(40.726933, -73.99992)",LAGUARDIA PLACE                 ,WEST HOUSTON STREET,,0,0,0,0,0,0,0,0,Failure to Yield Right-of-Way,Unspecified,,,,3447630,4 dr sedan,4 dr sedan,,,
05/18/2016,9:05,,,40.65026,-73.972,"(40.65026, -73.972)",CONEY ISLAND AVENUE             ,PARK CIRCLE,,0,0,0,0,0,0,0,0,Driver Inexperience,Unspecified,,,,3443983,4 dr sedan,4 dr sedan,,,
05/18/2016,21:25,QUEENS,11374,40.73091,-73.86084,"(40.73091, -73.86084)",63 ROAD                         ,97 STREET,,1,0,1,0,0,0,0,0,Failure to Yield Right-of-Way,,,,,3444576,4 dr sedan,,,,
05/18/2016,6:20,QUEENS,11101,40.740284,-73.9335,"(40.740284, -73.9335)",,,48-43     32 PLACE                      ,0,0,0,0,0,0,0,0,Oversized Vehicle,Unspecified,,,,3444179,Station Wagon/Sport Utility Vehicle,Tractor Truck Diesel,,,
05/18/2016,20:00,QUEENS,11354,40.762257,-73.831566,"(40.762257, -73.831566)",,,36-50     MAIN STREET                   ,0,0,0,0,0,0,0,0,Turning Improperly,Unspecified,,,,3444554,Bus,4 dr sedan,,,
05/18/2016,11:40,BROOKLYN,11208,40.67753,-73.87151,"(40.67753, -73.87151)",S Conduit Blvd                  ,,,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,Unspecified,,,,3444005,Station Wagon/Sport Utility Vehicle,4 dr sedan,,,
05/18/2016,16:30,,,,,,CROSS ISLAND PARKWAY            ,,,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,Unspecified,,,,3444571,Station Wagon/Sport Utility Vehicle,Pick-up Truck,,,
05/18/2016,9:25,,,40.71896,-73.97496,"(40.71896, -73.97496)",Franklin D Roosevelt Dr         ,,,0,0,0,0,0,0,0,0,Unsafe Lane Changing,Unspecified,,,,3444293,Station Wagon/Sport Utility Vehicle,4 dr sedan,,,
05/18/2016,15:59,MANHATTAN,10032,40.84103,-73.94463,"(40.84103, -73.94463)",WEST 165 STREET                 ,RIVERSIDE DRIVE,,0,0,0,0,0,0,0,0,Other Vehicular,Driver Inattention/Distraction,,,,3448733,Sedan,,,,
05/18/2016,17:40,,,40.827595,-73.85004,"(40.827595, -73.85004)",BRUCKNER BOULEVARD              ,CASTLE HILL AVENUE,,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,Driver Inattention/Distraction,,,,3449025,Station Wagon/Sport Utility Vehicle,Bus,,,
05/18/2016,20:15,MANHATTAN,10040,40.85691,-73.9349,"(40.85691, -73.9349)",,,801       WEST 190 STREET               ,0,0,0,0,0,0,0,0,Passing or Lane Usage Improper,Unsafe Speed,,,,3444345,4 dr sedan,Station Wagon/Sport Utility Vehicle,,,
05/18/2016,14:40,QUEENS,11372,40.749588,-73.875755,"(40.749588, -73.875755)",,,37-27     91 STREET                     ,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,Driver Inattention/Distraction,,,,3444599,2 dr sedan,Station Wagon/Sport Utility Vehicle,,,
05/18/2016,8:00,,,40.721985,-73.84523,"(40.721985, -73.84523)",QUEENS BOULEVARD                ,70 ROAD,,0,0,0,0,0,0,0,0,Failure to Yield Right-of-Way,Unspecified,,,,3444213,Station Wagon/Sport Utility Vehicle,Station Wagon/Sport Utility Vehicle,,,
05/18/2016,17:00,,,40.8047,-73.91243,"(40.8047, -73.91243)",BRUCKNER BOULEVARD              ,EAST 138 STREET,,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,Driver Inattention/Distraction,,,,3448822,Station Wagon/Sport Utility Vehicle,Station Wagon/Sport Utility Vehicle,,,
05/18/2016,22:50,,,40.84481,-73.92579,"(40.84481, -73.92579)",Cross Bronx Expy                ,,,0,0,0,0,0,0,0,0,Other Vehicular,Unspecified,Unspecified,,,3444375,Station Wagon/Sport Utility Vehicle,4 dr sedan,4 dr sedan,,
05/18/2016,13:04,MANHATTAN,10016,40.748245,-73.976295,"(40.748245, -73.976295)",3 AVENUE                        ,EAST 38 STREET,,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,3448031,4 dr sedan,4 dr sedan,,,
05/18/2016,0:47,BRONX,10459,40.824486,-73.89051,"(40.824486, -73.89051)",,,1052      HOE AVENUE                    ,0,0,0,0,0,0,0,0,Backing Unsafely,Unspecified,,,,3444677,Sedan,Sedan,,,
05/18/2016,15:50,,,40.66997,-73.84773,"(40.66997, -73.84773)",SOUTH CONDUIT AVENUE            ,149 AVENUE,,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,Unspecified,Unspecified,,,3451658,4 dr sedan,Pick-up Truck,Station Wagon/Sport Utility Vehicle,,
05/18/2016,18:34,BROOKLYN,11218,40.65691,-73.97666,"(40.65691, -73.97666)",11 AVENUE                       ,SHERMAN STREET,,2,0,0,0,0,0,2,0,Driver Inattention/Distraction,Unspecified,,,,3450356,Sedan,4 dr sedan,,,
05/18/2016,11:00,MANHATTAN,10119,40.760525,-73.97998,"(40.760525, -73.97998)",WEST 51 STREET                  ,AVENUE OF THE AMERICAS,,0,0,0,0,0,0,0,0,Passing or Lane Usage Improper,Unspecified,Unspecified,,,3458306,Bus,4 dr sedan,Sedan,,
05/18/2016,15:40,BROOKLYN,11234,,,,,,2063      RALPH AVENUE                  ,0,0,0,0,0,0,0,0,Failure to Yield Right-of-Way,Unspecified,,,,3444408,Motorcycle,4 dr sedan,,,
05/18/2016,6:10,MANHATTAN,10001,40.750317,-73.99112,"(40.750317, -73.99112)",WEST 33 STREET                  ,7 AVENUE,,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,Unspecified,,,,3447936,4 dr sedan,4 dr sedan,,,
05/18/2016,8:56,MANHATTAN,10026,40.798107,-73.950325,"(40.798107, -73.950325)",,,46        WEST 111 STREET               ,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,3444337,Station Wagon/Sport Utility Vehicle,4 dr sedan,,,
05/18/2016,16:45,MANHATTAN,10036,,,,12 AVENUE                       ,WEST 44 STREET,,0,0,0,0,0,0,0,0,Other Vehicular,Other Vehicular,,,,3448186,Station Wagon/Sport Utility Vehicle,Bus,,,
05/18/2016,21:52,BRONX,10462,40.842175,-73.85603,"(40.842175, -73.85603)",,,2205      EAST TREMONT AVENUE           ,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,3444705,4 dr sedan,Bus,,,
05/18/2016,19:00,,,40.80437,-73.93533,"(40.80437, -73.93533)",E 126th St                      ,,,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,Unspecified,,,,3444336,Station Wagon/Sport Utility Vehicle,4 dr sedan,,,
05/18/2016,15:00,,,40.7205,-73.943726,"(40.7205, -73.943726)",Bqe                             ,,,0,0,0,0,0,0,0,0,Following Too Closely,Unspecified,,,,3444495,4 dr sedan,Flat Bed,,,
05/18/2016,23:50,,,40.760696,-73.73156,"(40.760696, -73.73156)",Long Island Expy                ,,,0,0,0,0,0,0,0,0,Unspecified,,,,,3444573,Station Wagon/Sport Utility Vehicle,,,,
05/18/2016,13:35,MANHATTAN,10029,40.794758,-73.94235,"(40.794758, -73.94235)",EAST 111 STREET                 ,3 AVENUE,,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,Unspecified,,,,3443784,Station Wagon/Sport Utility Vehicle,Station Wagon/Sport Utility Vehicle,,,
05/18/2016,12:30,QUEENS,11004,40.73621,-73.71359,"(40.73621, -73.71359)",,,254-05    HILLSIDE AVENUE               ,0,0,0,0,0,0,0,0,Backing Unsafely,,,,,3444521,Box Truck,,,,
05/18/2016,9:15,BROOKLYN,11212,40.65731,-73.89965,"(40.65731, -73.89965)",,,1705      LINDEN BOULEVARD              ,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,Unspecified,,,,3443991,Station Wagon/Sport Utility Vehicle,Garbage or Refuse,,,
05/18/2016,19:00,MANHATTAN,10018,40.753246,-73.98625,"(40.753246, -73.98625)",,,112       WEST 39 STREET                ,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,3444307,4 dr sedan,4 dr sedan,,,
05/18/2016,9:48,BRONX,10452,40.840504,-73.92835,"(40.840504, -73.92835)",,,1278      SEDGWICK AVENUE               ,0,0,0,0,0,0,0,0,Cell Phone (hand-Held),Unspecified,,,,3443847,4 dr sedan,4 dr sedan,,,
05/18/2016,8:50,STATEN ISLAND,10310,40.64164,-74.11581,"(40.64164, -74.11581)",RICHMOND TERRACE                ,NORTH BURGHER AVENUE,,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,3444262,4 dr sedan,4 dr sedan,,,
05/18/2016,16:05,BRONX,10456,40.83359,-73.90563,"(40.83359, -73.90563)",,,1309      WASHINGTON AVENUE             ,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,3446934,Bus,4 dr sedan,,,
